Total kWh,Total_time_hours,CP ID,Connector,Site,Model,Start_hour,End_hour,Day_of_week,is_weekend,season
1139.272,127.75,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,18,3,0,2
1383.905,149.3333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,4,0,2
1236.73,112.4166667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,5,1,2
994.246,75.1,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,18,6,1,2
1200.298,133.4333333,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,17,0,0,2
1240.369,150.65,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,16,1,0,2
1350.199,151.45,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,13,2,0,2
1036.172,134.5,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,3,0,2
1210.23,124.3333333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,4,0,2
1205.105,94.25,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,17,5,1,2
1003.979,99.91666666,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,14,6,1,3
735.477,63.76666667,50575,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,0,0,3
829.367,70.38333333,50839,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,1,0,3
781.649,112.5,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,16,2,0,3
1108.06,145.1166667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,3,0,3
877.662,61.31666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,14,4,0,3
904.097,78.36666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,17,5,1,3
1075.004,103.6833333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,16,6,1,3
861.883,87.4,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,16,1,0,3
1111.207,77.76666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,2,0,3
1003.154,64.3,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,16,3,0,3
1028.712,115.3666667,51519,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,12,4,0,3
1010.381,113.4166667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,8,17,5,1,3
1022.52,110.5333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,13,6,1,3
1025.913,80.56666667,50245,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,0,0,3
1203.557,107.2833333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,14,1,0,3
1072.771,113.85,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,17,4,0,3
880.252,93.35,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,17,5,1,3
1095.595,132.6,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,6,1,3
1084.719,80.81666667,50839,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,13,0,0,3
1006.797,81.78333333,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,13,1,0,3
1036.421,144.0666667,50575,2,"South Inch Car Park, Perth",APT Triple Rapid Charger,15,17,2,0,3
1063.492,100.75,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,18,3,0,3
1181.607,65.68333334,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,12,4,0,3
807.295,60.15,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,11,6,1,0
1183.429,109.9166667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,14,0,0,0
914.824,102.0666667,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,10,1,0,0
880.185,99.88333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,17,2,0,0
799.178,67.06666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,12,3,0,0
1075.415,135.15,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,4,0,0
1184.72,86.11666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,5,1,0
1158.196,83.06666667,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,13,6,1,0
