Energy__kWh_,Total_Duration_hours,Charging_Time_hours,Station_Name,Address,Zip_Postal_Code,Start_Hour,End_Hour,Day_of_Week,is_weekend,season
196.063,75.68027778,37.79166667,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80302,7,10,1,0,3
88.227,65.85694444,18.00055556,BOULDER / ATRIUM ST1,1770 13th St,80302,13,14,2,0,3
106.784,25.52416667,23.19777778,BOULDER / BASELINE ST1,900 Walnut St,80302,11,13,3,0,3
198.333,130.5538889,43.685,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,17,4,0,3
133.447,37.17138889,28.61472222,BOULDER / ATRIUM ST1,1100 Walnut,80302,11,12,5,1,3
156.028,41.85277778,32.92611111,COMM VITALITY / 1500PEARL2,1500 Pearl St,80302,9,10,6,1,3
171.024,166.1297222,37.65166667,BOULDER / FACILITIES ST1,1100 Walnut,80302,10,10,0,0,3
114.604,32.63611111,27.48805556,BOULDER / N BOULDER REC 1,1100 Walnut,80302,10,9,1,0,3
154.918,107.7602778,36.48222222,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,12,12,2,0,3
151.725,85.05888889,34.78861111,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80302,11,12,3,0,3
152.079,169.56,32.25777778,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,14,15,4,0,3
127.469,28.54527778,25.77138889,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,10,14,5,1,3
118.532,26.78,24.01583333,COMM VITALITY / 1000WALNUT2,900 Walnut St,80302,10,19,6,1,3
77.527,49.06833333,19.71638889,BOULDER / BASELINE ST1,900 Baseline Rd,80302,17,17,0,0,3
113.713,49.55472223,23.415,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,18,1,0,3
106.434,42.43583333,24.87722222,BOULDER / ATRIUM ST1,900 Walnut St,80302,8,8,2,0,3
165.499,78.89416666,37.60527778,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,10,10,3,0,3
148.672,235.8713889,36.30055556,COMM VITALITY / 1000WALNUT2,900 Walnut St,80302,18,15,4,0,3
94.547,27.07055555,20.56861111,BOULDER / BASELINE ST1,900 Baseline Rd,80302,14,13,5,1,3
132.138,34.73444445,28.08277778,BOULDER / BASELINE ST1,900 Baseline Rd,80302,17,19,6,1,3
223.984,66.83611111,46.83805556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,19,19,0,0,3
112.809,203.8677778,24.32138889,BOULDER / JUNCTION ST1,2280 Junction Pl,80302,8,8,1,0,3
215.36,90.4438889,46.47333333,BOULDER / ATRIUM ST1,1500 Pearl St,80302,10,10,2,0,3
194.512,67.9425,39.51694445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,10,3,0,3
219.748,251.1966666,50.12055556,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,13,18,4,0,3
127.026,32.65638889,26.63388889,BOULDER / ATRIUM ST1,1770 13th St,80302,8,12,5,1,3
110.033,33.18722222,23.01722222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,17,6,1,3
152.538,42.45805556,32.9975,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,11,10,0,0,3
119.253,79.43888889,23.43833334,BOULDER / FACILITIES ST1,1360 Gillaspie Dr,80302,8,8,1,0,3
235.891,125.3311111,48.93388889,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,11,17,2,0,3
171.041,64.30833333,36.24444445,COMM VITALITY / 1100WALNUT1,900 Walnut St,80302,12,16,3,0,3
177.346,108.79,39.53722222,BOULDER / ATRIUM ST1,900 Walnut St,80302,10,13,4,0,3
192.513,45.175,41.7225,BOULDER / ATRIUM ST1,1770 13th St,80302,12,14,5,1,3
138.701,35.29472222,30.09083333,COMM VITALITY / 1100WALNUT1,1100 Spruce St,80302,11,12,6,1,3
130.17,96.7338889,31.21944445,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,17,14,0,0,3
224.238,90.92166666,44.93722222,BOULDER / FACILITIES ST1,1360 Gillaspie Dr,80302,16,13,1,0,3
189.421,103.6186111,42.57638889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,11,2,0,3
285.12,192.2902777,58.51972222,BOULDER / FACILITIES ST1,900 Walnut St,80302,16,11,3,0,3
297.353,210.1119445,64.39277778,BOULDER / ATRIUM ST1,900 Walnut St,80302,12,12,4,0,3
153.755,36.89138889,34.25611111,BOULDER / ATRIUM ST1,1770 13th St,80302,10,11,5,1,3
36.773,11.19527778,10.36472222,BOULDER / N BOULDER REC 1,3172 Broadway,80304,1,14,6,1,3
178.578,63.67916667,35.19666667,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,8,10,0,0,3
295.121,115.2586111,60.045,BOULDER / REC CENTER ST1,900 Walnut St,80302,8,10,1,0,3
155.579,86.48138889,34.44472222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,10,2,0,3
163.573,72.96305556,33.62027778,BOULDER / ATRIUM ST1,1770 13th St,80302,13,16,3,0,3
236.634,375.4005556,54.93111111,BOULDER / BASELINE ST1,900 Walnut St,80302,10,18,4,0,3
121.713,34.40083333,27.34,BOULDER / ATRIUM ST1,1770 13th St,80302,11,13,5,1,3
132.497,33.92694444,30.27972222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,11,11,6,1,3
141,175.3344445,36.78972222,COMM VITALITY / BOULDER JCTN,2052 Junction Pl,80302,7,20,0,0,3
86.791,22.45944444,17.72916667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,19,11,1,0,3
256.271,96.32972222,47.63027777,BOULDER / N BOULDER REC 1,1100 Walnut,80302,17,14,2,0,3
218.644,80.56416667,47.16944445,BOULDER / ATRIUM ST1,900 Walnut St,80302,17,18,3,0,3
181.268,48.20555556,39.38861111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,20,4,0,3
171.958,36.5625,35.99666667,BOULDER / ATRIUM ST1,900 Walnut St,80302,14,14,5,1,3
118.751,39.71944444,24.99916667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,17,6,1,3
163.324,77.85083334,37.34388889,BOULDER / N BOULDER REC 1,900 Walnut St,80302,17,19,0,0,3
212.047,124.8011111,49.50277778,BOULDER / N BOULDER REC 1,900 Walnut St,80302,7,7,1,0,3
352.152,121.3361111,74.88111111,COMM VITALITY / 1000WALNUT2,900 Walnut St,80302,11,11,2,0,3
282.841,114.1375,66.71388889,BOULDER / N BOULDER REC 1,900 Walnut St,80302,8,12,3,0,3
174.14,118.6686111,37.03277778,BOULDER / ATRIUM ST1,1770 13th St,80302,8,20,4,0,3
190.41,84.81472222,37.28027778,BOULDER / ATRIUM ST1,1770 13th St,80302,12,12,5,1,3
105.874,26.62472222,23.40111111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,12,6,1,3
202.288,50.36611111,42.19722223,BOULDER / FACILITIES ST1,1745 14th street,80302,13,13,0,0,3
157.601,50.49472222,33.95638889,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,15,17,1,0,3
240.909,103.4536111,49.95472222,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,13,20,2,0,3
202.702,80.15222223,48.07138889,BOULDER / N BOULDER REC 1,900 Walnut St,80302,17,10,3,0,3
260.837,282.6255556,63.89805556,BOULDER / N BOULDER REC 1,1100 Walnut,80302,10,10,4,0,3
167.016,50.45055555,36.94611111,BOULDER / ATRIUM ST1,1100 Spruce St,80302,9,10,5,1,3
164.873,53.89888889,35.96694444,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,11,14,6,1,3
128.237,34.89888889,26.04194444,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,18,14,0,0,3
216.788,57.96611111,48.06027778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,19,1,0,3
341.852,117.2808333,66.54472222,COMM VITALITY / 1000WALNUT2,1360 Gillaspie Dr,80302,8,13,2,0,3
167.017,161.1830556,38.20972222,BOULDER / N BOULDER REC 1,900 Walnut St,80302,8,15,3,0,3
242.254,193.1208333,57.37416666,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,8,19,4,0,3
116.151,70.99222222,23.7475,BOULDER / ATRIUM ST1,900 Walnut St,80302,12,12,5,1,3
107.14,28.87472222,22.85361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,13,6,1,3
308.222,155.3869444,63.92055556,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,15,12,0,0,3
114.511,34.0925,23.61444445,BOULDER / BASELINE ST1,1100 Spruce St,80302,10,19,1,0,3
128.561,145.4630555,25.80194445,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,17,15,2,0,3
64.099,45.8038889,12.95416667,BOULDER / BASELINE ST1,900 Baseline Rd,80302,15,8,3,0,3
94.894,117.5538889,21.62722222,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,18,19,4,0,3
106.879,21.90083333,21.35638889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,9,5,1,3
60.826,18.02583333,16.72833333,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,10,6,1,3
254.624,94.08027778,57.0025,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,10,12,0,0,3
141.978,92.04944445,34.22805555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,13,1,0,3
176.578,114.0130556,41.37333333,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,8,17,2,0,3
232.494,243.5877778,59.19277778,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,16,10,3,0,3
255.898,188.9286111,65.37333333,BOULDER / N BOULDER REC 1,900 Walnut St,80302,18,13,4,0,3
182.948,82.83861111,39.34416666,BOULDER / ATRIUM ST1,1500 Pearl St,80302,17,18,5,1,0
219.952,79.32527778,43.90083333,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,10,13,6,1,0
237.244,56.46111111,45.90138889,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,8,13,0,0,0
205.435,96.43111111,46.5325,BOULDER / N BOULDER REC 1,900 Walnut St,80302,17,17,1,0,0
212.221,171.4694444,55.74555556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,14,16,2,0,0
216.847,80.29777777,50.07138889,BOULDER / N BOULDER REC 1,2052 Junction Pl,80302,12,17,3,0,0
376.283,156.6477778,84.215,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,11,12,4,0,0
229.158,93.09583334,48.99083333,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,16,16,5,1,0
256.704,67.07083334,55.52833334,BOULDER / REC CENTER ST1,900 Walnut St,80302,12,13,6,1,0
231.152,78.54638889,46.14861111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,19,17,0,0,0
267.634,88.52361111,63.62194444,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,18,11,1,0,0
255.523,147.6513889,61.86777778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,11,2,0,0
321.472,187.2252778,67.9475,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,10,3,0,0
263.087,334.4669445,61.96444444,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,11,11,4,0,0
156.788,38.40861111,32.84972222,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,12,11,5,1,0
131.178,35.96861111,31.34305556,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,11,12,6,1,0
238.754,65.49,51.08666667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,12,0,0,0
332.845,136.2580556,73.30638889,BOULDER / N BOULDER REC 1,1100 Walnut,80302,8,20,1,0,0
456.607,124.4419444,94.08305556,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,14,11,2,0,0
309.483,285.9808334,71.54388889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,14,3,0,0
368.906,88.6275,77.76527778,COMM VITALITY / 1104 SPRUCE1,1500 Pearl St,80302,12,13,4,0,0
128.252,29.56972222,26.63194445,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,17,13,5,1,0
268.075,155.8547222,66.58555556,COMM VITALITY / 1104 SPRUCE1,1500 Pearl St,80302,11,10,6,1,0
138.952,35.80694445,31.86666667,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,12,9,0,0,0
57.609,13.4525,11.96166667,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80301,12,16,1,0,0
122.241,32.42888889,26.94361111,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,13,13,2,0,0
212.538,191.2152778,44.83722222,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,18,15,3,0,0
211.486,218.6405556,54.12833334,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,12,12,4,0,0
118.31,39.59222222,32.21333333,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,15,16,5,1,0
105.921,26.75111111,25.31944445,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,10,13,6,1,0
148.549,33.69638889,30.68194444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,10,0,0,0
92.614,19.73027778,18.87194445,COMM VITALITY / BOULDER JCTN,2052 Junction Pl,80302,13,12,1,0,0
146.599,130.1722222,36.27777778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,10,2,0,0
211.377,50.29666667,43.07111111,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,12,14,3,0,0
182.556,204.2386111,44.31972223,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,16,11,4,0,0
143.206,27.20194444,26.80916667,BOULDER / BASELINE ST1,900 Walnut St,80302,9,10,5,1,0
176.258,45.07611111,41.34277778,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,11,11,6,1,0
250.483,67.26722222,51.71333333,BOULDER / N BOULDER REC 1,2052 Junction Pl,80302,13,14,0,0,0
180.691,116.8719445,43.59361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,14,14,1,0,0
325.213,144.1522222,73.22166667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,14,2,0,0
232.112,161.8930556,53.3675,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,10,3,0,0
213.007,131.6025,49.47,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,8,18,4,0,0
135.764,33.08055556,30.32111111,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,18,19,5,1,0
176.142,39.75055555,37.56777778,BOULDER / N BOULDER REC 1,900 Walnut St,80302,10,12,6,1,0
277.524,131.6919444,62.64555556,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,10,12,0,0,0
280.076,94.71166666,57.84194445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,14,12,1,0,0
302.215,259.0838889,64.97944444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,18,2,0,0
246.566,54.69555556,48.20027778,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,10,13,3,0,0
225.574,225.5491667,52.5275,BOULDER / ATRIUM ST1,900 Walnut St,80302,13,15,4,0,0
187.455,42.33333333,36.89861111,BOULDER / ATRIUM ST1,1770 13th St,80302,20,20,5,1,0
150.899,36.61972222,33.31361111,BOULDER / BASELINE ST1,1100 Spruce St,80302,12,12,6,1,0
119.411,43.20777778,28.40361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,14,0,0,0
181.854,66.19472222,36.59638889,BOULDER / ATRIUM ST1,1770 13th St,80302,8,17,1,0,0
268.233,300.7508333,69.33166666,BOULDER / N BOULDER REC 1,900 Walnut St,80302,6,18,2,0,0
236.798,71.32333333,59.14638889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,17,3,0,0
404.82,184.4075,86.8025,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,8,20,4,0,0
260.809,59.08416666,55.34527778,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,11,15,5,1,0
147.98,38.75916667,32.33388889,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,10,13,6,1,0
261.714,52.06944445,46.26,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,17,0,0,0
326.282,101.0061111,66.65,BOULDER / FACILITIES ST1,1745 14th street,80302,14,14,1,0,0
358.096,159.3119444,83.01194444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,9,2,0,0
393.175,110.9027778,79.82361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,18,3,0,0
330.697,229.7255556,77.14527778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,9,4,0,0
260.01,58.23583334,47.34361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,20,5,1,0
130.66,35.59638889,25.18527778,BOULDER / ATRIUM ST1,1100 Spruce St,80302,10,10,6,1,0
237.225,100.4186111,48.235,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,16,0,0,0
283.394,385.695,65.41777778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,11,1,0,0
161.33,60.52472222,33.40916667,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,19,19,2,0,0
343.206,197.7344444,79.02611111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,20,3,0,0
321.551,94.38472222,77.40666667,BOULDER / ATRIUM ST1,1100 Spruce St,80302,17,16,4,0,0
217.838,58.13027778,51.38888889,BOULDER / ATRIUM ST1,1100 Spruce St,80302,17,14,5,1,0
236.35,77.3111111,59.03055556,BOULDER / EAST REC,5660 Sioux Dr,80302,18,19,6,1,0
254.25,106.3155555,60.84416667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,13,20,0,0,0
287.476,124.0136111,57.49416667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,14,1,0,0
279.502,108.2227778,60.24694444,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,8,17,2,0,0
303.575,157.2927778,69.49555555,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,12,14,3,0,0
409.217,433.1083333,94.49666667,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,8,12,4,0,0
172.069,35.34555555,33.41888889,BOULDER / BASELINE ST1,900 Walnut St,80302,17,10,5,1,0
115.907,27.55027778,24.51833333,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,8,13,6,1,0
199.973,50.32805555,37.31111111,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,18,12,0,0,0
329.215,100.6447222,70.79055556,BOULDER / ALPINE ST1,1500 Pearl St,80302,8,10,1,0,0
314.516,217.2175,70.28527778,BOULDER / N BOULDER REC 1,900 Walnut St,80302,18,9,2,0,0
280.068,83.89527777,54.51805556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,17,3,0,0
221.498,366.2363888,61.65972222,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,8,11,4,0,0
169.814,40.9475,33.63027778,BOULDER / ATRIUM ST1,900 Walnut St,80302,18,18,5,1,0
138.721,36.82388889,31.61444445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,17,6,1,0
228.457,105.7663889,52.56194445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,16,0,0,0
246.715,55.64694445,51.53472222,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,13,19,1,0,0
259.526,196.1305556,59.79861111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,17,2,0,0
256.302,96.41166666,60.78361111,BOULDER / ATRIUM ST1,1770 13th St,80302,14,9,3,0,0
236.736,171.5886111,60.6775,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,12,13,4,0,1
156.66,90.13583333,33.79972222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,15,5,1,1
183.383,62.47805555,41.1675,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,10,0,6,1,1
282.962,77.50722222,60.20916667,BOULDER / JUNCTION ST1,1400 Walnut St,80302,11,13,0,0,1
317.335,116.4161111,64.82138889,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,8,12,1,0,1
174.355,223.6472222,41.30194445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,11,2,0,1
229.403,260.4811111,51.33805555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,12,3,0,1
218.226,61.33444445,45.98222222,BOULDER / ATRIUM ST1,1770 13th St,80302,17,11,4,0,1
193.455,46.75083333,39.9675,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,12,14,5,1,1
156.203,42.01138889,33.11472222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,13,6,1,1
169.588,69.10055556,37.2625,BOULDER / N BOULDER REC 1,3172 Broadway,80302,18,20,0,0,1
153.834,130.7761111,37.83138889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,12,1,0,1
27.123,12.48277778,6.711388889,BOULDER / ATRIUM ST1,1770 13th St,80302,23,23,2,0,1
120.718,73.555,28.25777778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,16,3,0,1
211.001,69.15194444,46.26027778,COMM VITALITY / 1104 SPRUCE1,900 Walnut St,80302,19,19,4,0,1
271.964,127.6686111,52.12694444,BOULDER / JUNCTION ST1,1500 Pearl St,80302,12,8,5,1,1
177.725,42.42583334,38.255,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,15,12,6,1,1
332.139,116.0908333,69.94861111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,11,0,0,1
314.623,104.1444444,66.105,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,13,15,1,0,1
376.424,81.35916667,72.15194445,BOULDER / ATRIUM ST1,900 Walnut St,80302,17,18,2,0,1
249.68,163.9408333,47.41194445,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,18,17,3,0,1
327.036,225.3661111,74.30111111,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,8,11,4,0,1
111.358,29.97888889,20.05111111,COMM VITALITY / 1000WALNUT2,900 Walnut St,80302,17,15,5,1,1
219.794,43.56861111,40.5775,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,9,12,6,1,1
248.003,79.69722223,49.49638889,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,8,9,0,0,1
237.245,78.34916667,47.6725,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,12,1,0,1
157.736,75.38777778,34.28388889,BOULDER / FACILITIES ST1,1745 14th street,80302,8,8,2,0,1
93.15,55.91166667,22.10583333,BOULDER / JUNCTION ST1,1100 Spruce St,80302,9,9,3,0,1
164.888,199.0302777,35.1725,BOULDER / N BOULDER REC 1,900 Walnut St,80302,11,13,4,0,1
138.206,36.39055555,30.99527778,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,15,12,5,1,1
115.083,34.38611111,22.42861111,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,10,13,6,1,1
279.879,88.76361112,59.37305556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,10,0,0,1
325.042,158.5816667,69.51305555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,15,1,0,1
246.004,56.96638889,49.71527778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,6,17,2,0,1
175.721,68.83611111,37.94805555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,11,3,0,1
253.085,124.7644444,49.87777778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,17,4,0,1
164.919,42.04166667,35.36027778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,13,13,5,1,1
165.357,46.32138889,35.16305555,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,12,6,1,1
259.836,90.45944444,52.7225,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,13,0,0,1
227.892,175.5461111,50.08861111,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,13,13,1,0,1
137.726,59.38833333,36.68888889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,11,2,0,1
141.965,140.7138889,35.58805556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,15,3,0,1
261.928,182.4294444,64.08111111,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,17,13,4,0,1
234.315,50.21527778,43.475,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,17,5,1,1
302.685,89.59138889,64.08861111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,13,6,1,1
224.216,151.6302778,52.22611111,BOULDER / BASELINE ST1,900 Baseline Rd,80302,16,10,0,0,1
267.127,66.99722222,49.79944444,BOULDER / JUNCTION ST1,2280 Junction Pl,80302,21,21,1,0,1
228.716,129.185,50.34305555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,13,2,0,1
261.623,87.35944445,51.99361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,11,3,0,1
246.548,159.2663889,53.7325,BOULDER / N BOULDER REC 1,900 Walnut St,80302,7,9,4,0,1
180.518,50.83555556,36.29722222,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,14,11,5,1,1
83.33,22.25027778,19.56333333,BOULDER / N BOULDER REC 1,900 Walnut St,80302,13,20,6,1,1
183.778,120.1611111,45.39138889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,17,0,0,1
240.532,129.1472222,53.43944445,BOULDER / BASELINE ST1,900 Walnut St,80302,17,9,1,0,1
147.222,41.80916667,33.17055556,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,7,18,2,0,1
205.627,76.18361111,44.30805555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,10,3,0,1
271.731,127.9047222,55.165,BOULDER / ATRIUM ST1,1770 13th St,80302,8,8,4,0,1
294.773,66.82305555,56.09583333,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,12,5,1,1
146.473,34.18333333,31.56777778,BOULDER / N BOULDER REC 1,900 Walnut St,80302,11,13,6,1,1
215.096,46.88416667,45.12805556,BOULDER / EAST REC,1500 Pearl St,80302,19,13,0,0,1
230.12,90.73944445,50.77666666,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,14,1,0,1
204.663,95.56305556,47.49055556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,10,2,0,1
196.208,100.1113889,45.35583334,BOULDER / ATRIUM ST1,1100 Spruce St,80302,10,11,3,0,1
189.432,139.2725,41.71972223,BOULDER / N BOULDER REC 1,3172 Broadway,80302,13,17,4,0,1
239.048,51.48416667,45.71555555,COMM VITALITY / 1000WALNUT2,900 Walnut St,80302,17,13,5,1,1
199.175,42.99527778,38.47055556,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,16,16,6,1,1
275.163,66.675,58.02611111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,13,0,0,1
180.82,78.57666667,40.81194445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,11,1,0,1
279.049,308.5672223,59.96805556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,12,2,0,1
200.789,65.76583333,46.45416667,BOULDER / N BOULDER REC 1,3172 Broadway,80304,8,10,3,0,1
297.702,64.305,60.53555556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,15,4,0,1
158.761,38.63777778,36.43916667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,17,5,1,1
189.74,45.81305556,40.51138889,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,13,14,6,1,1
247.168,69.62583334,53.46694445,BOULDER / N BOULDER REC 1,900 Walnut St,80302,10,16,0,0,1
373.896,112.8141667,78.16888889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,11,1,0,1
342.974,186.8213889,70.32027778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,11,2,0,1
