Total Duration (hours),Charging Time (hours),Energy (kWh),Fee,Station Name,MAC Address,Port Type,Port Number,Plug Type,Address 1,Postal Code,Latitude,Longitude,Start Hour,End Hour,Day of Week,is_weekend,season
73.82555556,60.26333333,194.101907,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,6,11,1,0,3
61.48083334,52.12277778,195.220826,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,6,10,2,0,3
83.165,66.14638889,219.127692,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,13,13,3,0,3
67.1,55.26472222,174.11667,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,8,15,4,0,3
50.935,38.65472222,151.139995,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,12,14,5,1,3
51.38555555,37.33972222,150.318659,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,17,17,6,1,3
93.43222222,76.89861111,285.342002,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,13,0,0,3
69.78472222,59.58333334,182.686787,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,12,1,0,3
96.46305555,72.81333333,228.026754,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,9,2,0,3
81.90805556,71.04861111,278.157241,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16214,6,19,3,0,3
67.19722223,55.54805556,194.669197,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,17,15,4,0,3
56.79777778,51.12638889,228.776762,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,16,16,5,1,3
46.32861111,37.75722222,158.860181,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.16214,18,14,6,1,3
63.99111111,58.01611111,176.090969,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,18,12,0,0,3
80.09472222,72.73111111,259.237637,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.44651,-122.16214,10,10,1,0,3
65.13638889,59.52138889,224.373542,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,10,2,0,3
78.17666667,65.18444444,204.857774,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,17,17,3,0,3
101.42,74.54166667,251.136671,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,13,13,4,0,3
44.47416667,39.48805556,130.043079,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,7,16,5,1,3
50.63527778,38.99861111,171.68059,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,19,11,6,1,3
71.91222222,59.9025,222.676501,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,10,10,0,0,3
102.4330556,84.13055556,322.771804,0,PALO ALTO CA / HAMILTON #1,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,6,10,1,0,3
73.63083333,66.52083333,223.120318,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,9,8,2,0,3
64.3575,49.94861111,188.957682,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.44651,-122.16214,10,10,3,0,3
84.89,69.75388889,266.674511,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,8,20,4,0,3
83.94861111,55.80333334,200.724671,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,10,12,5,1,3
44.36166667,34.25138889,145.544893,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,14,15,6,1,3
73.60666667,61.475,192.956092,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,10,0,0,3
70.43694445,64.26944444,228.621394,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,17,9,1,0,3
109.9330556,77.18861112,287.812412,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,7,9,2,0,3
76.45916667,64.73944444,224.224946,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,9,10,3,0,3
88.6975,69.1175,238.657117,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444607,-122.162308,10,10,4,0,3
47.26833333,40.18361111,178.556844,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,10,13,5,1,3
30.38277778,27.90194445,126.677334,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,15,13,6,1,3
74.59333333,61.34888889,209.335936,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,6,10,0,0,3
90.3575,69.11555555,227.590161,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,9,9,1,0,3
70.89194444,61.76888889,208.578916,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,15,19,2,0,3
70.52638889,57.28722222,202.266439,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,9,9,3,0,3
86.30611111,73.67916667,244.643564,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,18,19,4,0,3
54.05,47.36444445,192.223207,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,15,15,5,1,3
46.82472222,44.03083333,197.56772,0,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,9,19,6,1,3
78.45527778,62.65083334,211.50116,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,16,16,0,0,3
100.5191667,74.91527778,251.986299,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,12,11,1,0,3
65.36027778,54.20055556,199.815659,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,14,10,2,0,3
69.04194444,55.57861111,208.958141,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,11,20,3,0,3
83.24305556,66.45166667,256.049789,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.16214,6,9,4,0,3
64.90916667,47.90583333,173.72057,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,15,14,5,1,3
39.35805556,35.23111111,120.812098,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,18,12,6,1,3
80.18777777,65.97,229.96469,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,11,0,0,3
69.09388889,63.01055555,228.844467,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,13,12,1,0,3
57.43333333,48.87527778,171.281173,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,13,2,0,3
69.48388889,55.90138889,182.947294,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,11,11,3,0,3
83.18638889,60.62777778,229.769656,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,14,17,4,0,3
45.45611111,40.04361111,155.446382,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,11,17,5,1,3
33.53611111,28.42222222,103.77044,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,12,11,6,1,3
73.08861111,56.72055556,199.169248,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,6,11,0,0,3
78.80111111,67.58111111,226.892961,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,14,14,1,0,3
74.70416666,56.26916667,211.265669,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,7,12,2,0,3
14.76305556,4.230277777,17.180997,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,528 High St,94301,37.443676,-122.16288,10,8,3,0,3
34.48472222,29.17472223,107.582989,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,17,17,4,0,3
35.43305556,29.96166667,124.168843,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,11,20,5,1,3
38.50305555,33.35277778,151.118624,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,13,15,6,1,0
94.1725,78.69111111,235.687187,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,8,0,0,0
71.11527778,64.54944444,234.142794,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,6,11,1,0,0
92.20388889,73.61111112,260.740872,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16214,5,10,2,0,0
89.55555556,70.7,242.211853,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,10,3,0,0
83.215,74.04666667,218.378541,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,12,12,4,0,0
60.48111111,45.94444445,175.802667,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,8,11,5,1,0
66.05027778,46.97555556,168.297855,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16214,18,12,6,1,0
92.01027778,78.62166666,257.194818,0,PALO ALTO CA / HAMILTON #1,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,6,9,0,0,0
97.11277778,80.9875,277.413183,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,5,10,1,0,0
99.21361111,84.82944444,260.673605,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,13,2,0,0
98.03138889,82.51166667,277.677955,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,6,15,3,0,0
107.1816667,87.77555556,287.098102,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.446613,-122.162308,6,12,4,0,0
52.56777778,40.59444444,186.538661,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,14,20,5,1,0
46.81555555,38.1075,141.713961,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,12,13,6,1,0
119.3930555,86.39055556,252.87267,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,6,11,0,0,0
91.05666667,77.73305555,237.937288,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,9,11,1,0,0
105.8741667,76.39722223,244.0497,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,14,11,2,0,0
105.1455556,92.89027778,330.249653,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,12,3,0,0
86.59944444,72.76527778,241.300345,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,19,14,4,0,0
42.42333333,39.21527778,177.365874,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,15,11,5,1,0
63.40388889,39.63638889,177.797175,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,12,14,6,1,0
53.10777778,44.47972222,156.484476,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,11,14,0,0,0
55.89777778,50.425,193.63141,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,13,11,1,0,0
16.97694444,14.71194444,62.60892,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,7,13,2,0,0
50.55611111,40.38722222,139.696319,0,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,10,10,3,0,0
69.29777778,55.22555556,204.50521,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,11,12,4,0,0
31.73555556,22.54722222,94.611715,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,10,14,5,1,0
30.2575,27.87888889,124.94564,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,12,19,6,1,0
68.35333333,59.94444445,196.014567,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,14,14,0,0,0
56.61388889,51.9625,184.776767,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,18,14,1,0,0
22.58833333,21.22805556,84.165064,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,13,13,2,0,0
87.74333333,80.82166667,265.689628,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,12,12,3,0,0
81.39638889,70.23527778,263.368428,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,9,12,4,0,0
58.00166667,41.88444445,156.023867,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,18,18,5,1,0
60.7325,49.3375,208.550408,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,17,14,6,1,0
89.29222222,82.56833333,252.837399,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,15,15,0,0,0
87.5225,79.21972222,285.21021,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,6,10,1,0,0
72.42416667,64.27416667,212.256875,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,9,12,2,0,0
87.76055556,75.89,237.149405,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,17,11,3,0,0
95.19361111,73.46333333,249.056269,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,8,8,4,0,0
57.48527778,44.95722222,190.290649,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,12,12,5,1,0
48.45083333,41.61916667,199.971117,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,17,16,6,1,0
87.07555556,71.81722223,219.271221,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,18,10,0,0,0
92.97527778,77.49916666,269.017586,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,11,11,1,0,0
75.9975,65.81472222,246.214392,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,9,2,0,0
97.45666667,77.54416666,221.212605,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.16214,11,10,3,0,0
70.17583334,55.38611111,194.484066,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,8,19,4,0,0
44.99166667,35.9125,137.990099,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,10,0,5,1,0
35.00333334,32.24277778,137.760264,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,12,13,6,1,0
84.58,68.40972222,209.049561,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,8,13,0,0,0
89.46833333,65.0625,212.506293,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,6,11,1,0,0
80.38138889,67.88972222,220.599502,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,14,11,2,0,0
77.30694444,64.08055556,221.596245,0,PALO ALTO CA / HAMILTON #1,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,11,11,3,0,0
83.44,69.62194445,218.59587,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.446613,-122.162308,9,9,4,0,0
53.77388889,47.03444445,191.387335,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,10,16,5,1,0
47.18750001,29.5575,123.47984,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,17,16,6,1,0
82.13416667,69.80722222,230.15569,0,PALO ALTO CA / HAMILTON #1,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,14,14,0,0,0
105.0338889,98.58666667,324.197994,0,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,6,9,1,0,0
77.30583333,65.4275,191.769873,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,11,11,2,0,0
84.68416667,68.32972222,212.501866,0,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16037,12,13,3,0,0
82.86722222,71.51388889,242.743983,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,8,12,4,0,0
64.47722222,53.43305555,219.384965,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,8,11,5,1,0
43.99972222,29.58111111,127.547603,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,8,10,6,1,0
86.54222222,75.17888889,244.967084,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,8,10,0,0,0
109.3311111,95.24166667,335.918235,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,11,1,0,0
80.95722222,71.45694444,247.372671,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,11,18,2,0,0
93.75888889,72.5325,241.275429,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,13,13,3,0,0
90.29444444,74.90472222,242.57843,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16214,14,13,4,0,0
46.39916667,37.58388889,146.498096,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,18,15,5,1,0
44.54944445,31.40138889,131.538471,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,9,10,6,1,0
98.585,74.77,254.584399,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,6,11,0,0,0
116.5475,76.83277778,228.840559,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,8,11,1,0,0
114.0808333,88.72194445,306.269616,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,8,17,2,0,0
68.46277778,60.66138889,160.153495,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,18,18,3,0,0
63.6375,56.46861111,224.316147,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,9,20,4,0,0
51.06361111,43.74222222,191.376198,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,12,14,5,1,0
45.56777778,29.81583333,121.791662,0,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,8,14,6,1,0
52.14611111,46.93722222,173.104418,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,8,12,0,0,0
79.97722222,65.69083333,207.695017,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,18,1,0,0
92.16333334,79.00055555,281.410979,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,6,11,2,0,0
84.3575,68.60972223,242.080943,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,6,14,3,0,0
69.05111111,57.09527778,181.255331,0,PALO ALTO CA / BRYANT #1,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,7,18,4,0,0
53.78666667,45.19972222,187.617265,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,7,9,5,1,0
59.10638889,42.28111111,176.774505,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,12,12,6,1,0
78.55333333,66.42138889,235.077701,0,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,13,11,0,0,0
92.77388889,73.79722222,239.638062,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,14,16,1,0,0
70.24,60.52277778,202.342793,0,PALO ALTO CA / BRYANT #2,000D6F00009DCFC3,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,11,14,2,0,0
71.76944444,64.63944445,203.270465,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.446613,-122.162308,13,11,3,0,0
93.31805556,78.33611111,314.864838,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.162308,6,10,4,0,0
76.81722222,46.66611111,186.981577,0,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,16,16,5,1,1
